"","gene","colors"
"3987","Pastreoides35934","turquoise"
"3988","Pastreoides35938","red"
"3989","Pastreoides35943","purple"
"3990","Pastreoides35959","red"
"3991","Pastreoides35992","black"
"3992","Pastreoides35999","blue"
"3993","Pastreoides36000","brown"
"3994","Pastreoides36003","blue"
"3995","Pastreoides36010","tan"
"3996","Pastreoides36020","purple"
"3997","Pastreoides36024","lightgreen"
"3998","Pastreoides36026","black"
"3999","Pastreoides36028","brown"
"4000","Pastreoides36033","grey"
"4001","Pastreoides36067","darkgreen"
"4002","Pastreoides36083","darkgreen"
"4003","Pastreoides36084","greenyellow"
"4004","Pastreoides36089","cyan"
"4005","Pastreoides36091","green"
"4006","Pastreoides36093","green"
"4007","Pastreoides36096","midnightblue"
"4008","Pastreoides36100","darkred"
"4009","Pastreoides36101","tan"
"4010","Pastreoides36107","lightcyan"
"4011","Pastreoides36118","royalblue"
"4012","Pastreoides36119","lightgreen"
"4013","Pastreoides36126","lightgreen"
"4014","Pastreoides36158","lightyellow"
"4015","Pastreoides36160","grey"
"4016","Pastreoides36165","midnightblue"
"4017","Pastreoides36167","salmon"
"4018","Pastreoides36180","brown"
"4019","Pastreoides36213","purple"
"4020","Pastreoides36214","yellow"
"4021","Pastreoides36222","green"
"4022","Pastreoides36223","grey"
"4023","Pastreoides36226","yellow"
"4024","Pastreoides36228","tan"
"4025","Pastreoides36237","magenta"
"4026","Pastreoides36241","tan"
"4027","Pastreoides36246","pink"
"4028","Pastreoides36259","midnightblue"
"4029","Pastreoides36302","tan"
"4030","Pastreoides36330","green"
"4031","Pastreoides36344","blue"
"4032","Pastreoides36345","black"
"4033","Pastreoides36405","turquoise"
"4034","Pastreoides36407","magenta"
"4035","Pastreoides36409","grey"
"4036","Pastreoides36412","grey"
"4037","Pastreoides36419","lightcyan"
"4038","Pastreoides36446","black"
"4039","Pastreoides36447","green"
"4040","Pastreoides36454","tan"
"4041","Pastreoides36455","darkred"
"4042","Pastreoides36464","tan"
"4043","Pastreoides36465","grey"
"4044","Pastreoides36468","brown"
"4045","Pastreoides36476","lightyellow"
"4046","Pastreoides36511","salmon"
"4047","Pastreoides36516","turquoise"
"4048","Pastreoides36527","turquoise"
"4049","Pastreoides36535","grey"
"4050","Pastreoides36544","lightgreen"
"4051","Pastreoides36552","turquoise"
"4052","Pastreoides36570","turquoise"
"4053","Pastreoides36573","turquoise"
"4054","Pastreoides36574","grey"
"4055","Pastreoides36597","yellow"
"4056","Pastreoides36602","darkturquoise"
"4057","Pastreoides36603","yellow"
"4058","Pastreoides36628","grey"
"4059","Pastreoides36636","darkred"
"4060","Pastreoides36637","green"
"4061","Pastreoides36655","black"
"4062","Pastreoides36662","lightgreen"
"4063","Pastreoides36663","darkred"
"4064","Pastreoides36664","brown"
"4065","Pastreoides36667","magenta"
"4066","Pastreoides36703","magenta"
"4067","Pastreoides36707","pink"
"4068","Pastreoides36734","purple"
"4069","Pastreoides36797","black"
"4070","Pastreoides36830","blue"
"4071","Pastreoides36831","black"
"4072","Pastreoides36840","midnightblue"
"4073","Pastreoides36844","purple"
"4074","Pastreoides36845","grey60"
"4075","Pastreoides36848","pink"
"4076","Pastreoides36849","red"
"4077","Pastreoides36858","grey60"
"4078","Pastreoides36867","grey"
"4079","Pastreoides36910","brown"
"4080","Pastreoides36911","lightyellow"
"4081","Pastreoides36919","midnightblue"
"4082","Pastreoides36923","grey"
"4083","Pastreoides36926","turquoise"
"4084","Pastreoides36947","greenyellow"
"4085","Pastreoides36976","darkred"
"4086","Pastreoides37026","magenta"
"4087","Pastreoides37036","brown"
"4088","Pastreoides37040","lightyellow"
"4089","Pastreoides37042","pink"
"4090","Pastreoides37070","red"
"4091","Pastreoides37073","midnightblue"
"4092","Pastreoides37074","lightyellow"
"4093","Pastreoides37081","lightcyan"
"4094","Pastreoides37082","blue"
"4095","Pastreoides37084","yellow"
"4096","Pastreoides37093","yellow"
"4097","Pastreoides37153","grey"
"4098","Pastreoides37168","blue"
"4099","Pastreoides37169","midnightblue"
"4100","Pastreoides37218","black"
"4101","Pastreoides37220","darkred"
"4102","Pastreoides37222","cyan"
"4103","Pastreoides37223","cyan"
"4104","Pastreoides37238","turquoise"
"4105","Pastreoides37245","lightgreen"
"4106","Pastreoides37261","brown"
"4107","Pastreoides37273","yellow"
"4108","Pastreoides37275","grey"
"4109","Pastreoides37278","red"
"4110","Pastreoides37308","lightcyan"
"4111","Pastreoides37379","blue"
"4112","Pastreoides37386","brown"
"4113","Pastreoides37387","purple"
"4114","Pastreoides37390","brown"
"4115","Pastreoides37406","magenta"
"4116","Pastreoides37414","magenta"
"4117","Pastreoides37416","lightcyan"
"4118","Pastreoides37421","grey"
"4119","Pastreoides37437","yellow"
"4120","Pastreoides37446","midnightblue"
"4121","Pastreoides37458","lightcyan"
"4122","Pastreoides37468","lightgreen"
"4123","Pastreoides37471","salmon"
"4124","Pastreoides37499","brown"
"4125","Pastreoides37586","greenyellow"
"4126","Pastreoides37659","grey"
"4127","Pastreoides37666","blue"
"4128","Pastreoides37700","brown"
"4129","Pastreoides37714","yellow"
"4130","Pastreoides37721","greenyellow"
"4131","Pastreoides37735","grey"
"4132","Pastreoides37738","cyan"
"4133","Pastreoides37750","greenyellow"
"4134","Pastreoides37751","royalblue"
"4135","Pastreoides37775","turquoise"
"4136","Pastreoides37800","turquoise"
"4137","Pastreoides37822","yellow"
"4138","Pastreoides37845","pink"
"4139","Pastreoides37848","midnightblue"
"4140","Pastreoides37862","darkred"
"4141","Pastreoides37864","blue"
"4142","Pastreoides37865","magenta"
"4143","Pastreoides37868","purple"
"4144","Pastreoides37894","brown"
"4145","Pastreoides37910","pink"
"4146","Pastreoides37912","blue"
"4147","Pastreoides37914","lightgreen"
"4148","Pastreoides37918","brown"
"4149","Pastreoides37987","turquoise"
"4150","Pastreoides37988","turquoise"
"4151","Pastreoides37990","grey60"
"4152","Pastreoides37991","salmon"
"4153","Pastreoides38011","turquoise"
"4154","Pastreoides38019","turquoise"
"4155","Pastreoides38021","darkgreen"
"4156","Pastreoides38022","grey"
"4157","Pastreoides38023","purple"
"4158","Pastreoides38026","cyan"
"4159","Pastreoides38058","darkgreen"
"4160","Pastreoides38060","brown"
"4161","Pastreoides38065","turquoise"
"4162","Pastreoides38073","turquoise"
"4163","Pastreoides38075","lightyellow"
"4164","Pastreoides38081","black"
"4165","Pastreoides38087","cyan"
"4166","Pastreoides38092","midnightblue"
"4167","Pastreoides38099","yellow"
"4168","Pastreoides38134","midnightblue"
"4169","Pastreoides38139","green"
"4170","Pastreoides38141","midnightblue"
"4171","Pastreoides38189","yellow"
"4172","Pastreoides38190","magenta"
"4173","Pastreoides38196","pink"
"4174","Pastreoides38198","royalblue"
"4175","Pastreoides38203","blue"
"4176","Pastreoides38205","yellow"
"4177","Pastreoides38206","magenta"
"4178","Pastreoides38208","purple"
"4179","Pastreoides38241","pink"
"4180","Pastreoides38246","magenta"
"4181","Pastreoides38249","red"
"4182","Pastreoides38250","black"
"4183","Pastreoides38251","magenta"
"4184","Pastreoides38276","brown"
"4185","Pastreoides38282","darkturquoise"
"4186","Pastreoides38283","blue"
"4187","Pastreoides38349","turquoise"
"4188","Pastreoides38351","blue"
"4189","Pastreoides38385","purple"
"4190","Pastreoides38398","lightgreen"
"4191","Pastreoides38401","brown"
"4192","Pastreoides38402","grey"
"4193","Pastreoides38403","red"
"4194","Pastreoides38405","brown"
"4195","Pastreoides38406","royalblue"
"4196","Pastreoides38413","grey"
"4197","Pastreoides38414","green"
"4198","Pastreoides38443","pink"
"4199","Pastreoides38454","pink"
"4200","Pastreoides38455","turquoise"
"4201","Pastreoides38465","blue"
"4202","Pastreoides38479","turquoise"
"4203","Pastreoides38537","blue"
"4204","Pastreoides38540","lightgreen"
"4205","Pastreoides38541","grey"
"4206","Pastreoides38542","turquoise"
"4207","Pastreoides38548","red"
"4208","Pastreoides38552","darkturquoise"
"4209","Pastreoides38553","midnightblue"
"4210","Pastreoides38554","brown"
"4211","Pastreoides38559","greenyellow"
"4212","Pastreoides38561","lightcyan"
"4213","Pastreoides38577","lightyellow"
"4214","Pastreoides38615","yellow"
"4215","Pastreoides38627","darkgreen"
"4216","Pastreoides38630","tan"
"4217","Pastreoides38707","tan"
"4218","Pastreoides38711","salmon"
"4219","Pastreoides38724","turquoise"
"4220","Pastreoides38727","grey"
"4221","Pastreoides38729","green"
"4222","Pastreoides38739","purple"
"4223","Pastreoides38740","grey"
"4224","Pastreoides38742","grey"
"4225","Pastreoides38758","turquoise"
"4226","Pastreoides38759","turquoise"
"4227","Pastreoides38760","black"
"4228","Pastreoides38761","black"
"4229","Pastreoides38771","greenyellow"
"4230","Pastreoides38772","yellow"
"4231","Pastreoides38800","grey60"
"4232","Pastreoides38801","lightcyan"
"4233","Pastreoides38830","purple"
"4234","Pastreoides38831","lightcyan"
"4235","Pastreoides38869","black"
"4236","Pastreoides38870","turquoise"
"4237","Pastreoides38961","darkred"
"4238","Pastreoides38964","green"
"4239","Pastreoides38966","darkred"
"4240","Pastreoides38970","grey"
"4241","Pastreoides39014","lightyellow"
"4242","Pastreoides39015","purple"
"4243","Pastreoides39016","grey"
"4244","Pastreoides39019","grey"
"4245","Pastreoides39023","purple"
"4246","Pastreoides39025","red"
"4247","Pastreoides39057","grey"
"4248","Pastreoides39058","black"
"4249","Pastreoides39117","lightgreen"
"4250","Pastreoides39120","green"
"4251","Pastreoides39123","red"
"4252","Pastreoides39253","brown"
"4253","Pastreoides39256","midnightblue"
"4254","Pastreoides39258","greenyellow"
"4255","Pastreoides39261","brown"
"4256","Pastreoides39345","blue"
"4257","Pastreoides39354","purple"
"4258","Pastreoides39358","black"
"4259","Pastreoides39397","magenta"
"4260","Pastreoides39407","magenta"
"4261","Pastreoides39414","turquoise"
"4262","Pastreoides39424","purple"
"4263","Pastreoides39425","magenta"
"4264","Pastreoides39428","greenyellow"
"4265","Pastreoides39494","grey"
"4266","Pastreoides39503","brown"
"4267","Pastreoides39506","yellow"
"4268","Pastreoides39521","yellow"
"4269","Pastreoides39522","yellow"
"4270","Pastreoides39538","brown"
"4271","Pastreoides39558","royalblue"
"4272","Pastreoides39565","darkturquoise"
"4273","Pastreoides39571","grey"
"4274","Pastreoides39598","brown"
"4275","Pastreoides39615","greenyellow"
"4276","Pastreoides39617","black"
"4277","Pastreoides39628","purple"
"4278","Pastreoides39666","brown"
"4279","Pastreoides39669","black"
"4280","Pastreoides39718","red"
"4281","Pastreoides39771","royalblue"
"4282","Pastreoides39786","blue"
"4283","Pastreoides39834","purple"
"4284","Pastreoides39889","blue"
"4285","Pastreoides39892","purple"
"4286","Pastreoides39893","darkgreen"
"4287","Pastreoides39973","brown"
"4288","Pastreoides39976","green"
"4289","Pastreoides40076","magenta"
"4290","Pastreoides40137","red"
"4291","Pastreoides40138","grey"
"4292","Pastreoides40150","blue"
"4293","Pastreoides40168","grey"
"4294","Pastreoides40169","green"
"4295","Pastreoides40172","lightcyan"
"4296","Pastreoides40187","turquoise"
"4297","Pastreoides40189","grey"
"4298","Pastreoides40193","greenyellow"
"4299","Pastreoides40224","lightyellow"
"4300","Pastreoides40289","black"
"4301","Pastreoides40293","greenyellow"
"4302","Pastreoides40369","green"
"4303","Pastreoides40411","tan"
"4304","Pastreoides40425","red"
"4305","Pastreoides40428","salmon"
"4306","Pastreoides40433","purple"
"4307","Pastreoides40435","pink"
"4308","Pastreoides40470","green"
"4309","Pastreoides40471","darkred"
"4310","Pastreoides40473","turquoise"
"4311","Pastreoides40503","brown"
"4312","Pastreoides40506","pink"
"4313","Pastreoides40510","brown"
"4314","Pastreoides40525","salmon"
"4315","Pastreoides40596","tan"
"4316","Pastreoides40611","brown"
"4317","Pastreoides40614","lightcyan"
"4318","Pastreoides40617","tan"
"4319","Pastreoides40618","lightyellow"
"4320","Pastreoides40663","cyan"
"4321","Pastreoides40664","brown"
"4322","Pastreoides40681","grey"
"4323","Pastreoides40735","lightcyan"
"4324","Pastreoides40737","grey"
"4325","Pastreoides40740","lightcyan"
"4326","Pastreoides40741","pink"
"4327","Pastreoides40742","grey60"
"4328","Pastreoides40743","brown"
"4329","Pastreoides40755","purple"
"4330","Pastreoides40758","purple"
"4331","Pastreoides40764","midnightblue"
"4332","Pastreoides40768","yellow"
"4333","Pastreoides40769","lightyellow"
"4334","Pastreoides40770","red"
"4335","Pastreoides40771","grey"
"4336","Pastreoides40772","turquoise"
"4337","Pastreoides40780","yellow"
"4338","Pastreoides40784","grey60"
"4339","Pastreoides40803","blue"
"4340","Pastreoides40818","red"
"4341","Pastreoides40871","turquoise"
"4342","Pastreoides40892","lightyellow"
"4343","Pastreoides40926","purple"
"4344","Pastreoides40927","magenta"
"4345","Pastreoides40934","lightgreen"
"4346","Pastreoides41007","darkred"
"4347","Pastreoides41021","lightyellow"
"4348","Pastreoides41022","lightgreen"
"4349","Pastreoides41028","tan"
"4350","Pastreoides41031","blue"
"4351","Pastreoides41032","salmon"
"4352","Pastreoides41108","grey60"
"4353","Pastreoides41114","grey60"
"4354","Pastreoides41116","yellow"
"4355","Pastreoides41166","midnightblue"
"4356","Pastreoides41173","blue"
"4357","Pastreoides41179","grey60"
"4358","Pastreoides41204","grey"
"4359","Pastreoides41205","brown"
"4360","Pastreoides41206","lightcyan"
"4361","Pastreoides41266","turquoise"
"4362","Pastreoides41275","grey"
"4363","Pastreoides41276","red"
"4364","Pastreoides41281","brown"
"4365","Pastreoides41327","lightcyan"
"4366","Pastreoides41328","midnightblue"
"4367","Pastreoides41333","cyan"
"4368","Pastreoides41336","magenta"
"4369","Pastreoides41344","brown"
"4370","Pastreoides41347","yellow"
"4371","Pastreoides41354","blue"
"4372","Pastreoides41355","blue"
"4373","Pastreoides41365","yellow"
"4374","Pastreoides41371","darkturquoise"
"4375","Pastreoides41374","brown"
"4376","Pastreoides41380","darkturquoise"
"4377","Pastreoides41384","grey"
"4378","Pastreoides41387","brown"
"4379","Pastreoides41442","black"
"4380","Pastreoides41443","pink"
"4381","Pastreoides41444","lightcyan"
"4382","Pastreoides41445","grey"
"4383","Pastreoides41446","turquoise"
"4384","Pastreoides41456","lightgreen"
"4385","Pastreoides41458","purple"
"4386","Pastreoides41492","darkred"
"4387","Pastreoides41497","grey"
"4388","Pastreoides41498","grey"
"4389","Pastreoides41499","greenyellow"
"4390","Pastreoides41510","lightgreen"
"4391","Pastreoides41511","red"
"4392","Pastreoides41557","brown"
"4393","Pastreoides41561","salmon"
"4394","Pastreoides41566","darkgreen"
"4395","Pastreoides41611","grey"
"4396","Pastreoides41612","grey"
"4397","Pastreoides41616","cyan"
"4398","Pastreoides41619","yellow"
"4399","Pastreoides41621","midnightblue"
"4400","Pastreoides41624","pink"
"4401","Pastreoides41625","turquoise"
"4402","Pastreoides41628","yellow"
"4403","Pastreoides41629","midnightblue"
"4404","Pastreoides41631","brown"
"4405","Pastreoides41641","blue"
"4406","Pastreoides41642","yellow"
"4407","Pastreoides41668","purple"
"4408","Pastreoides41676","brown"
"4409","Pastreoides41700","salmon"
"4410","Pastreoides41705","grey"
"4411","Pastreoides41706","brown"
"4412","Pastreoides41709","blue"
"4413","Pastreoides41739","darkred"
"4414","Pastreoides41744","red"
"4415","Pastreoides41763","yellow"
"4416","Pastreoides41816","midnightblue"
"4417","Pastreoides41867","magenta"
"4418","Pastreoides41887","salmon"
"4419","Pastreoides41894","grey"
"4420","Pastreoides41945","grey60"
"4421","Pastreoides41949","magenta"
"4422","Pastreoides41950","darkred"
"4423","Pastreoides41953","grey"
"4424","Pastreoides42029","midnightblue"
"4425","Pastreoides42108","turquoise"
"4426","Pastreoides42109","red"
"4427","Pastreoides42113","green"
"4428","Pastreoides42115","brown"
"4429","Pastreoides42119","black"
"4430","Pastreoides42173","pink"
"4431","Pastreoides42176","grey"
"4432","Pastreoides42180","tan"
"4433","Pastreoides42181","green"
"4434","Pastreoides42183","turquoise"
"4435","Pastreoides42198","purple"
"4436","Pastreoides42201","grey60"
"4437","Pastreoides42210","black"
"4438","Pastreoides42255","greenyellow"
"4439","Pastreoides42266","magenta"
"4440","Pastreoides42267","greenyellow"
"4441","Pastreoides42268","grey"
"4442","Pastreoides42269","black"
"4443","Pastreoides42286","red"
"4444","Pastreoides42289","red"
"4445","Pastreoides42425","salmon"
"4446","Pastreoides42433","lightcyan"
"4447","Pastreoides42434","lightgreen"
"4448","Pastreoides42438","tan"
"4449","Pastreoides42462","turquoise"
"4450","Pastreoides42545","black"
"4451","Pastreoides42553","darkgreen"
"4452","Pastreoides42564","grey"
"4453","Pastreoides42565","black"
"4454","Pastreoides42571","grey"
"4455","Pastreoides42572","brown"
"4456","Pastreoides42588","yellow"
"4457","Pastreoides42621","lightgreen"
"4458","Pastreoides42633","green"
"4459","Pastreoides42634","turquoise"
"4460","Pastreoides42722","magenta"
"4461","Pastreoides42737","grey60"
"4462","Pastreoides42876","lightcyan"
"4463","Pastreoides42893","lightgreen"
"4464","Pastreoides42895","yellow"
"4465","Pastreoides42898","darkturquoise"
"4466","Pastreoides42950","black"
"4467","Pastreoides42951","blue"
"4468","Pastreoides42953","red"
"4469","Pastreoides43002","turquoise"
"4470","Pastreoides43020","turquoise"
"4471","Pastreoides43117","royalblue"
"4472","Pastreoides43122","lightcyan"
"4473","Pastreoides43126","yellow"
"4474","Pastreoides43130","purple"
"4475","Pastreoides43136","turquoise"
"4476","Pastreoides43146","turquoise"
"4477","Pastreoides43200","pink"
"4478","Pastreoides43211","pink"
"4479","Pastreoides43232","blue"
"4480","Pastreoides43291","greenyellow"
"4481","Pastreoides43292","greenyellow"
"4482","Pastreoides43330","brown"
"4483","Pastreoides43435","cyan"
"4484","Pastreoides43439","green"
"4485","Pastreoides43441","brown"
"4486","Pastreoides43497","tan"
"4487","Pastreoides43498","red"
"4488","Pastreoides43510","turquoise"
"4489","Pastreoides43527","brown"
"4490","Pastreoides43540","turquoise"
"4491","Pastreoides43683","turquoise"
"4492","Pastreoides43684","red"
"4493","Pastreoides43685","midnightblue"
"4494","Pastreoides43689","greenyellow"
"4495","Pastreoides43692","darkturquoise"
"4496","Pastreoides43693","red"
"4497","Pastreoides43728","grey"
"4498","Pastreoides43732","blue"
"4499","Pastreoides43752","magenta"
"4500","Pastreoides43791","blue"
"4501","Pastreoides43797","green"
"4502","Pastreoides43798","green"
"4503","Pastreoides43806","grey"
"4504","Pastreoides43807","grey"
"4505","Pastreoides43809","blue"
"4506","Pastreoides43810","pink"
"4507","Pastreoides43854","grey"
"4508","Pastreoides43857","blue"
"4509","Pastreoides43892","pink"
"4510","Pastreoides43894","yellow"
"4511","Pastreoides43918","greenyellow"
"4512","Pastreoides43920","salmon"
"4513","Pastreoides43921","green"
"4514","Pastreoides43924","salmon"
"4515","Pastreoides43925","grey60"
"4516","Pastreoides43927","grey"
"4517","Pastreoides43928","tan"
"4518","Pastreoides43930","grey"
"4519","Pastreoides43933","lightgreen"
"4520","Pastreoides43935","tan"
"4521","Pastreoides43941","purple"
"4522","Pastreoides43967","tan"
"4523","Pastreoides43970","turquoise"
"4524","Pastreoides43971","turquoise"
"4525","Pastreoides43974","midnightblue"
"4526","Pastreoides44096","lightgreen"
"4527","Pastreoides44313","turquoise"
"4528","Pastreoides44320","turquoise"
"4529","Pastreoides44322","turquoise"
"4530","Pastreoides44331","turquoise"
"4531","Pastreoides44399","black"
"4532","Pastreoides44414","green"
"4533","Pastreoides44415","black"
"4534","Pastreoides44417","red"
"4535","Pastreoides44418","lightyellow"
"4536","Pastreoides44421","lightcyan"
"4537","Pastreoides44423","magenta"
"4538","Pastreoides44439","grey60"
"4539","Pastreoides44526","brown"
"4540","Pastreoides44528","greenyellow"
"4541","Pastreoides44529","yellow"
"4542","Pastreoides44530","cyan"
"4543","Pastreoides44531","blue"
"4544","Pastreoides44543","black"
"4545","Pastreoides44563","magenta"
"4546","Pastreoides44572","salmon"
"4547","Pastreoides44630","tan"
"4548","Pastreoides44668","black"
"4549","Pastreoides44703","lightcyan"
"4550","Pastreoides44706","blue"
"4551","Pastreoides44792","greenyellow"
"4552","Pastreoides44901","black"
"4553","Pastreoides44928","lightgreen"
"4554","Pastreoides44929","pink"
"4555","Pastreoides44962","royalblue"
"4556","Pastreoides44966","green"
"4557","Pastreoides44970","grey"
"4558","Pastreoides45025","turquoise"
"4559","Pastreoides45032","turquoise"
"4560","Pastreoides45122","royalblue"
"4561","Pastreoides45143","blue"
"4562","Pastreoides45144","grey"
"4563","Pastreoides45148","grey"
"4564","Pastreoides45291","grey"
"4565","Pastreoides45294","yellow"
"4566","Pastreoides45326","tan"
"4567","Pastreoides45328","purple"
"4568","Pastreoides45329","brown"
"4569","Pastreoides45379","grey"
"4570","Pastreoides45381","purple"
"4571","Pastreoides45389","black"
"4572","Pastreoides45457","pink"
"4573","Pastreoides45458","black"
"4574","Pastreoides45465","yellow"
"4575","Pastreoides45466","blue"
"4576","Pastreoides45510","green"
"4577","Pastreoides45511","brown"
"4578","Pastreoides45579","lightgreen"
"4579","Pastreoides45584","salmon"
"4580","Pastreoides45593","lightcyan"
"4581","Pastreoides45595","lightyellow"
"4582","Pastreoides45596","tan"
"4583","Pastreoides45599","pink"
"4584","Pastreoides45606","darkgreen"
"4585","Pastreoides45615","magenta"
"4586","Pastreoides45616","pink"
"4587","Pastreoides45621","turquoise"
"4588","Pastreoides45645","grey"
"4589","Pastreoides45656","salmon"
"4590","Pastreoides45678","purple"
"4591","Pastreoides45686","turquoise"
"4592","Pastreoides45751","midnightblue"
"4593","Pastreoides45779","lightcyan"
"4594","Pastreoides45782","lightyellow"
"4595","Pastreoides45784","cyan"
"4596","Pastreoides45787","royalblue"
"4597","Pastreoides45799","red"
"4598","Pastreoides45831","black"
"4599","Pastreoides45840","green"
"4600","Pastreoides45842","magenta"
"4601","Pastreoides45845","black"
"4602","Pastreoides45846","pink"
"4603","Pastreoides45881","blue"
"4604","Pastreoides45919","brown"
"4605","Pastreoides45965","tan"
"4606","Pastreoides46038","green"
"4607","Pastreoides46040","darkgreen"
"4608","Pastreoides46043","pink"
"4609","Pastreoides46062","darkgreen"
"4610","Pastreoides46071","greenyellow"
"4611","Pastreoides46193","red"
"4612","Pastreoides46314","red"
"4613","Pastreoides46318","blue"
"4614","Pastreoides46362","turquoise"
"4615","Pastreoides46364","pink"
"4616","Pastreoides46365","salmon"
"4617","Pastreoides46366","yellow"
"4618","Pastreoides46367","yellow"
"4619","Pastreoides46368","black"
"4620","Pastreoides46382","yellow"
"4621","Pastreoides46385","turquoise"
"4622","Pastreoides46387","brown"
"4623","Pastreoides46398","lightcyan"
"4624","Pastreoides46399","grey60"
"4625","Pastreoides46400","yellow"
"4626","Pastreoides46401","cyan"
"4627","Pastreoides46403","blue"
"4628","Pastreoides46461","grey"
"4629","Pastreoides46507","salmon"
"4630","Pastreoides46547","magenta"
"4631","Pastreoides46570","pink"
"4632","Pastreoides46639","darkgreen"
"4633","Pastreoides46642","pink"
"4634","Pastreoides46663","tan"
"4635","Pastreoides46664","tan"
"4636","Pastreoides46668","red"
"4637","Pastreoides46671","cyan"
"4638","Pastreoides46677","blue"
"4639","Pastreoides46678","blue"
"4640","Pastreoides46738","grey"
"4641","Pastreoides46741","brown"
"4642","Pastreoides46742","magenta"
"4643","Pastreoides46743","green"
"4644","Pastreoides46746","grey"
"4645","Pastreoides46748","brown"
"4646","Pastreoides46843","greenyellow"
"4647","Pastreoides46868","yellow"
"4648","Pastreoides46869","yellow"
"4649","Pastreoides46896","cyan"
"4650","Pastreoides46898","grey"
"4651","Pastreoides46900","green"
"4652","Pastreoides46903","grey"
"4653","Pastreoides46967","blue"
"4654","Pastreoides47081","lightcyan"
"4655","Pastreoides47083","greenyellow"
"4656","Pastreoides47089","magenta"
"4657","Pastreoides47106","turquoise"
"4658","Pastreoides47110","blue"
"4659","Pastreoides47111","midnightblue"
"4660","Pastreoides47115","cyan"
"4661","Pastreoides47170","salmon"
"4662","Pastreoides47177","grey60"
"4663","Pastreoides47211","lightyellow"
"4664","Pastreoides47212","brown"
"4665","Pastreoides47213","blue"
"4666","Pastreoides47218","brown"
"4667","Pastreoides47237","turquoise"
"4668","Pastreoides47239","red"
"4669","Pastreoides47244","yellow"
"4670","Pastreoides47265","purple"
"4671","Pastreoides47298","pink"
"4672","Pastreoides47301","lightgreen"
"4673","Pastreoides47397","turquoise"
"4674","Pastreoides47412","darkred"
"4675","Pastreoides47414","red"
"4676","Pastreoides47464","black"
"4677","Pastreoides47472","yellow"
"4678","Pastreoides47493","grey"
"4679","Pastreoides47530","tan"
"4680","Pastreoides47535","pink"
"4681","Pastreoides47562","darkgreen"
"4682","Pastreoides47605","turquoise"
"4683","Pastreoides47606","cyan"
"4684","Pastreoides47608","royalblue"
"4685","Pastreoides47615","brown"
"4686","Pastreoides47624","grey60"
"4687","Pastreoides47626","magenta"
"4688","Pastreoides47627","magenta"
"4689","Pastreoides47650","greenyellow"
"4690","Pastreoides47681","midnightblue"
"4691","Pastreoides47682","red"
"4692","Pastreoides47726","black"
"4693","Pastreoides47733","brown"
"4694","Pastreoides47772","red"
"4695","Pastreoides47776","salmon"
"4696","Pastreoides47777","yellow"
"4697","Pastreoides47780","darkgreen"
"4698","Pastreoides47931","magenta"
"4699","Pastreoides47933","purple"
"4700","Pastreoides47944","magenta"
"4701","Pastreoides47999","grey60"
"4702","Pastreoides48007","darkgreen"
"4703","Pastreoides48014","blue"
"4704","Pastreoides48017","turquoise"
"4705","Pastreoides48037","royalblue"
"4706","Pastreoides48041","turquoise"
"4707","Pastreoides48079","green"
"4708","Pastreoides48145","salmon"
"4709","Pastreoides48157","grey"
"4710","Pastreoides48161","lightcyan"
"4711","Pastreoides48165","cyan"
"4712","Pastreoides48182","black"
"4713","Pastreoides48208","lightyellow"
"4714","Pastreoides48264","lightgreen"
"4715","Pastreoides48275","brown"
"4716","Pastreoides48276","pink"
"4717","Pastreoides48297","yellow"
"4718","Pastreoides48383","greenyellow"
"4719","Pastreoides48384","grey"
"4720","Pastreoides48386","lightgreen"
"4721","Pastreoides48398","tan"
"4722","Pastreoides48403","turquoise"
"4723","Pastreoides48448","turquoise"
"4724","Pastreoides48451","darkturquoise"
"4725","Pastreoides48457","grey60"
"4726","Pastreoides48459","grey60"
"4727","Pastreoides48460","greenyellow"
"4728","Pastreoides48470","grey"
"4729","Pastreoides48484","blue"
"4730","Pastreoides48549","black"
"4731","Pastreoides48573","grey"
"4732","Pastreoides48676","salmon"
"4733","Pastreoides48678","lightyellow"
"4734","Pastreoides48679","lightgreen"
"4735","Pastreoides48683","midnightblue"
"4736","Pastreoides48684","pink"
"4737","Pastreoides48708","yellow"
"4738","Pastreoides48709","brown"
"4739","Pastreoides48738","green"
"4740","Pastreoides48834","pink"
"4741","Pastreoides48836","grey60"
"4742","Pastreoides48847","grey"
"4743","Pastreoides48857","black"
"4744","Pastreoides48859","salmon"
"4745","Pastreoides48958","red"
"4746","Pastreoides49014","blue"
"4747","Pastreoides49046","blue"
"4748","Pastreoides49059","purple"
"4749","Pastreoides49061","turquoise"
"4750","Pastreoides49150","red"
"4751","Pastreoides49152","purple"
"4752","Pastreoides49155","tan"
"4753","Pastreoides49174","brown"
"4754","Pastreoides49176","blue"
"4755","Pastreoides49183","red"
"4756","Pastreoides49184","turquoise"
"4757","Pastreoides49185","greenyellow"
"4758","Pastreoides49353","red"
"4759","Pastreoides49532","green"
"4760","Pastreoides49533","green"
"4761","Pastreoides49535","grey60"
"4762","Pastreoides49552","turquoise"
"4763","Pastreoides49581","magenta"
"4764","Pastreoides49582","royalblue"
"4765","Pastreoides49756","blue"
"4766","Pastreoides49757","yellow"
"4767","Pastreoides49758","magenta"
"4768","Pastreoides49786","turquoise"
"4769","Pastreoides49847","cyan"
