"","GO_ID","gene","colors","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"295","GO:0003824","Pastreoides21881","brown",0.00749603433366194,0.996794649705655,17,112,"catalytic activity","MF","other molecular function","F"
"296","GO:0003824","Pastreoides15527","brown",0.00749603433366194,0.996794649705655,17,112,"catalytic activity","MF","other molecular function","F"
"297","GO:0003824","Pastreoides58843","brown",0.00749603433366194,0.996794649705655,17,112,"catalytic activity","MF","other molecular function","F"
"298","GO:0003824","Pastreoides49786","brown",0.00749603433366194,0.996794649705655,17,112,"catalytic activity","MF","other molecular function","F"
"299","GO:0003824","Pastreoides23785","brown",0.00749603433366194,0.996794649705655,17,112,"catalytic activity","MF","other molecular function","F"
"300","GO:0003824","Pastreoides04914","brown",0.00749603433366194,0.996794649705655,17,112,"catalytic activity","MF","other molecular function","F"
"301","GO:0003824","Pastreoides13586","brown",0.00749603433366194,0.996794649705655,17,112,"catalytic activity","MF","other molecular function","F"
"302","GO:0003824","Pastreoides20913","brown",0.00749603433366194,0.996794649705655,17,112,"catalytic activity","MF","other molecular function","F"
"303","GO:0003824","Pastreoides36848","brown",0.00749603433366194,0.996794649705655,17,112,"catalytic activity","MF","other molecular function","F"
"304","GO:0003824","Pastreoides03951","brown",0.00749603433366194,0.996794649705655,17,112,"catalytic activity","MF","other molecular function","F"
"305","GO:0003824","Pastreoides00437","brown",0.00749603433366194,0.996794649705655,17,112,"catalytic activity","MF","other molecular function","F"
"306","GO:0003824","Pastreoides21374","brown",0.00749603433366194,0.996794649705655,17,112,"catalytic activity","MF","other molecular function","F"
"307","GO:0003873","Pastreoides58843","brown",NA,NA,NA,NA,NA,NA,NA,NA
"308","GO:0003873","Pastreoides58843","brown",NA,NA,NA,NA,NA,NA,NA,NA
"309","GO:0003887","Pastreoides44320","brown",NA,NA,NA,NA,NA,NA,NA,NA
"310","GO:0003887","Pastreoides44320","brown",NA,NA,NA,NA,NA,NA,NA,NA
"311","GO:0003887","Pastreoides64459","brown",NA,NA,NA,NA,NA,NA,NA,NA
"312","GO:0003887","Pastreoides64459","brown",NA,NA,NA,NA,NA,NA,NA,NA
"313","GO:0003899","Pastreoides18624","brown",NA,NA,NA,NA,NA,NA,NA,NA
"314","GO:0003953","Pastreoides02968","brown",0.0148066274273794,0.99874034992396,3,7,"NAD+ nucleosidase activity","MF","other molecular function","F"
"315","GO:0003953","Pastreoides02968","brown",0.0148066274273794,0.99874034992396,3,7,"NAD+ nucleosidase activity","MF","other molecular function","F"
"316","GO:0003953","Pastreoides03082","brown",0.0148066274273794,0.99874034992396,3,7,"NAD+ nucleosidase activity","MF","other molecular function","F"
"317","GO:0003953","Pastreoides06381","brown",0.0148066274273794,0.99874034992396,3,7,"NAD+ nucleosidase activity","MF","other molecular function","F"
"318","GO:0003964","Pastreoides20913","brown",NA,NA,NA,NA,NA,NA,NA,NA
"319","GO:0003964","Pastreoides24323","brown",NA,NA,NA,NA,NA,NA,NA,NA
"320","GO:0003964","Pastreoides24323","brown",NA,NA,NA,NA,NA,NA,NA,NA
"321","GO:0004035","Pastreoides30196","brown",NA,NA,NA,NA,NA,NA,NA,NA
"322","GO:0004046","Pastreoides27424","brown",NA,NA,NA,NA,NA,NA,NA,NA
"323","GO:0004051","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"324","GO:0004084","Pastreoides03951","brown",NA,NA,NA,NA,NA,NA,NA,NA
"325","GO:0004090","Pastreoides48958","brown",NA,NA,NA,NA,NA,NA,NA,NA
"326","GO:0004114","Pastreoides03357","brown",NA,NA,NA,NA,NA,NA,NA,NA
"327","GO:0004197","Pastreoides34983","brown",NA,NA,NA,NA,NA,NA,NA,NA
"328","GO:0004301","Pastreoides23785","brown",NA,NA,NA,NA,NA,NA,NA,NA
"329","GO:0004308","Pastreoides10751","brown",NA,NA,NA,NA,NA,NA,NA,NA
"330","GO:0004315","Pastreoides15712","brown",NA,NA,NA,NA,NA,NA,NA,NA
"331","GO:0004331","Pastreoides58843","brown",NA,NA,NA,NA,NA,NA,NA,NA
"332","GO:0004349","Pastreoides13586","brown",NA,NA,NA,NA,NA,NA,NA,NA
"333","GO:0004349","Pastreoides13586","brown",NA,NA,NA,NA,NA,NA,NA,NA
"334","GO:0004350","Pastreoides13586","brown",NA,NA,NA,NA,NA,NA,NA,NA
"335","GO:0004350","Pastreoides13586","brown",NA,NA,NA,NA,NA,NA,NA,NA
"336","GO:0004357","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"337","GO:0004357","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"338","GO:0004367","Pastreoides18070","brown",NA,NA,NA,NA,NA,NA,NA,NA
"339","GO:0004386","Pastreoides01150","brown",NA,NA,NA,NA,NA,NA,NA,NA
"340","GO:0004386","Pastreoides01939","brown",NA,NA,NA,NA,NA,NA,NA,NA
"341","GO:0004386","Pastreoides04543","brown",NA,NA,NA,NA,NA,NA,NA,NA
"342","GO:0004386","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"343","GO:0004386","Pastreoides53023","brown",NA,NA,NA,NA,NA,NA,NA,NA
"344","GO:0004438","Pastreoides00069","brown",NA,NA,NA,NA,NA,NA,NA,NA
"345","GO:0004445","Pastreoides30277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"346","GO:0004497","Pastreoides18044","brown",NA,NA,NA,NA,NA,NA,NA,NA
"347","GO:0004497","Pastreoides21071","brown",NA,NA,NA,NA,NA,NA,NA,NA
"348","GO:0004497","Pastreoides31689","brown",NA,NA,NA,NA,NA,NA,NA,NA
"349","GO:0004499","Pastreoides18044","brown",NA,NA,NA,NA,NA,NA,NA,NA
"350","GO:0004553","Pastreoides00437","brown",NA,NA,NA,NA,NA,NA,NA,NA
"351","GO:0004553","Pastreoides00437","brown",NA,NA,NA,NA,NA,NA,NA,NA
"352","GO:0004553","Pastreoides14363","brown",NA,NA,NA,NA,NA,NA,NA,NA
"353","GO:0004553","Pastreoides14363","brown",NA,NA,NA,NA,NA,NA,NA,NA
"354","GO:0004563","Pastreoides14363","brown",NA,NA,NA,NA,NA,NA,NA,NA
"355","GO:0004576","Pastreoides47106","brown",NA,NA,NA,NA,NA,NA,NA,NA
"356","GO:0004579","Pastreoides47106","brown",NA,NA,NA,NA,NA,NA,NA,NA
"357","GO:0004614","Pastreoides42462","brown",NA,NA,NA,NA,NA,NA,NA,NA
"358","GO:0004622","Pastreoides03047","brown",NA,NA,NA,NA,NA,NA,NA,NA
"359","GO:0004642","Pastreoides06499","brown",NA,NA,NA,NA,NA,NA,NA,NA
"360","GO:0004642","Pastreoides06499","brown",NA,NA,NA,NA,NA,NA,NA,NA
"361","GO:0004672","Pastreoides00238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"362","GO:0004672","Pastreoides00238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"363","GO:0004672","Pastreoides03951","brown",NA,NA,NA,NA,NA,NA,NA,NA
"364","GO:0004672","Pastreoides05354","brown",NA,NA,NA,NA,NA,NA,NA,NA
"365","GO:0004672","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"366","GO:0004672","Pastreoides06690","brown",NA,NA,NA,NA,NA,NA,NA,NA
"367","GO:0004672","Pastreoides06690","brown",NA,NA,NA,NA,NA,NA,NA,NA
"368","GO:0004672","Pastreoides09651","brown",NA,NA,NA,NA,NA,NA,NA,NA
"369","GO:0004672","Pastreoides11683","brown",NA,NA,NA,NA,NA,NA,NA,NA
"370","GO:0004672","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"371","GO:0004672","Pastreoides23140","brown",NA,NA,NA,NA,NA,NA,NA,NA
"372","GO:0004672","Pastreoides24898","brown",NA,NA,NA,NA,NA,NA,NA,NA
"373","GO:0004672","Pastreoides56593","brown",NA,NA,NA,NA,NA,NA,NA,NA
"374","GO:0004672","Pastreoides56593","brown",NA,NA,NA,NA,NA,NA,NA,NA
"375","GO:0004674","Pastreoides05354","brown",NA,NA,NA,NA,NA,NA,NA,NA
"376","GO:0004674","Pastreoides05354","brown",NA,NA,NA,NA,NA,NA,NA,NA
"377","GO:0004674","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"378","GO:0004674","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"379","GO:0004674","Pastreoides24898","brown",NA,NA,NA,NA,NA,NA,NA,NA
"380","GO:0004712","Pastreoides05354","brown",NA,NA,NA,NA,NA,NA,NA,NA
"381","GO:0004725","Pastreoides00069","brown",NA,NA,NA,NA,NA,NA,NA,NA
"382","GO:0004725","Pastreoides17036","brown",NA,NA,NA,NA,NA,NA,NA,NA
"383","GO:0004736","Pastreoides51631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"384","GO:0004736","Pastreoides51631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"385","GO:0004767","Pastreoides29772","brown",NA,NA,NA,NA,NA,NA,NA,NA
"386","GO:0004775","Pastreoides21374","brown",NA,NA,NA,NA,NA,NA,NA,NA
"387","GO:0004776","Pastreoides21374","brown",NA,NA,NA,NA,NA,NA,NA,NA
"388","GO:0004776","Pastreoides21374","brown",NA,NA,NA,NA,NA,NA,NA,NA
"389","GO:0004777","Pastreoides21374","brown",NA,NA,NA,NA,NA,NA,NA,NA
"390","GO:0004802","Pastreoides36848","brown",NA,NA,NA,NA,NA,NA,NA,NA
"391","GO:0004812","Pastreoides27424","brown",NA,NA,NA,NA,NA,NA,NA,NA
"392","GO:0004815","Pastreoides27424","brown",NA,NA,NA,NA,NA,NA,NA,NA
"393","GO:0004815","Pastreoides27424","brown",NA,NA,NA,NA,NA,NA,NA,NA
"394","GO:0004842","Pastreoides00835","brown",NA,NA,NA,NA,NA,NA,NA,NA
"395","GO:0004842","Pastreoides07627","brown",NA,NA,NA,NA,NA,NA,NA,NA
"396","GO:0004842","Pastreoides17040","brown",NA,NA,NA,NA,NA,NA,NA,NA
"397","GO:0004842","Pastreoides50793","brown",NA,NA,NA,NA,NA,NA,NA,NA
"398","GO:0004843","Pastreoides34983","brown",NA,NA,NA,NA,NA,NA,NA,NA
"399","GO:0004843","Pastreoides34983","brown",NA,NA,NA,NA,NA,NA,NA,NA
"400","GO:0004857","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"401","GO:0004867","Pastreoides39538","brown",NA,NA,NA,NA,NA,NA,NA,NA
"402","GO:0004888","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"403","GO:0004888","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"404","GO:0004888","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"405","GO:0004888","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"406","GO:0004930","Pastreoides14057","brown",NA,NA,NA,NA,NA,NA,NA,NA
"407","GO:0004930","Pastreoides18749","brown",NA,NA,NA,NA,NA,NA,NA,NA
"408","GO:0004930","Pastreoides33843","brown",NA,NA,NA,NA,NA,NA,NA,NA
"409","GO:0005041","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"410","GO:0005068","Pastreoides48157","brown",NA,NA,NA,NA,NA,NA,NA,NA
"411","GO:0005085","Pastreoides06690","brown",NA,NA,NA,NA,NA,NA,NA,NA
"412","GO:0005085","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"413","GO:0005085","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"414","GO:0005085","Pastreoides27101","brown",NA,NA,NA,NA,NA,NA,NA,NA
"415","GO:0005096","Pastreoides02455","brown",NA,NA,NA,NA,NA,NA,NA,NA
"416","GO:0005096","Pastreoides36405","brown",NA,NA,NA,NA,NA,NA,NA,NA
"417","GO:0005096","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"418","GO:0005096","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"419","GO:0005096","Pastreoides39087","brown",NA,NA,NA,NA,NA,NA,NA,NA
"420","GO:0005096","Pastreoides36405","brown",NA,NA,NA,NA,NA,NA,NA,NA
"421","GO:0005096","Pastreoides39087","brown",NA,NA,NA,NA,NA,NA,NA,NA
"422","GO:0005102","Pastreoides23988","brown",NA,NA,NA,NA,NA,NA,NA,NA
"423","GO:0005109","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"424","GO:0005112","Pastreoides20277","brown",0.00549169950272565,0.999752040134841,3,5,"Notch binding","MF","signal transduction activity","F"
"425","GO:0005112","Pastreoides38073","brown",0.00549169950272565,0.999752040134841,3,5,"Notch binding","MF","signal transduction activity","F"
"426","GO:0005112","Pastreoides08038","brown",0.00549169950272565,0.999752040134841,3,5,"Notch binding","MF","signal transduction activity","F"
"427","GO:0005178","Pastreoides21353","brown",NA,NA,NA,NA,NA,NA,NA,NA
"428","GO:0005198","Pastreoides13607","brown",NA,NA,NA,NA,NA,NA,NA,NA
"429","GO:0005198","Pastreoides13607","brown",NA,NA,NA,NA,NA,NA,NA,NA
"430","GO:0005201","Pastreoides11591","brown",NA,NA,NA,NA,NA,NA,NA,NA
"431","GO:0005201","Pastreoides11591","brown",NA,NA,NA,NA,NA,NA,NA,NA
"432","GO:0005201","Pastreoides54937","brown",NA,NA,NA,NA,NA,NA,NA,NA
"433","GO:0005216","Pastreoides32156","brown",NA,NA,NA,NA,NA,NA,NA,NA
"434","GO:0005216","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"435","GO:0005230","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"436","GO:0005262","Pastreoides32156","brown",NA,NA,NA,NA,NA,NA,NA,NA
"437","GO:0005262","Pastreoides32156","brown",NA,NA,NA,NA,NA,NA,NA,NA
"438","GO:0005272","Pastreoides11868","brown",NA,NA,NA,NA,NA,NA,NA,NA
"439","GO:0005488","Pastreoides00715","brown",NA,NA,NA,NA,NA,NA,NA,NA
"440","GO:0005488","Pastreoides06499","brown",NA,NA,NA,NA,NA,NA,NA,NA
"441","GO:0005488","Pastreoides11082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"442","GO:0005488","Pastreoides31703","brown",NA,NA,NA,NA,NA,NA,NA,NA
"443","GO:0005488","Pastreoides19793","brown",NA,NA,NA,NA,NA,NA,NA,NA
"444","GO:0005488","Pastreoides27101","brown",NA,NA,NA,NA,NA,NA,NA,NA
"445","GO:0005488","Pastreoides29486","brown",NA,NA,NA,NA,NA,NA,NA,NA
"446","GO:0005488","Pastreoides36948","brown",NA,NA,NA,NA,NA,NA,NA,NA
"447","GO:0005488","Pastreoides33304","brown",NA,NA,NA,NA,NA,NA,NA,NA
"448","GO:0005488","Pastreoides52987","brown",NA,NA,NA,NA,NA,NA,NA,NA
"449","GO:0005506","Pastreoides21071","brown",NA,NA,NA,NA,NA,NA,NA,NA
"450","GO:0005506","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"451","GO:0005509","Pastreoides07540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"452","GO:0005509","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"453","GO:0005509","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"454","GO:0005509","Pastreoides21202","brown",NA,NA,NA,NA,NA,NA,NA,NA
"455","GO:0005509","Pastreoides21202","brown",NA,NA,NA,NA,NA,NA,NA,NA
"456","GO:0005509","Pastreoides54068","brown",NA,NA,NA,NA,NA,NA,NA,NA
"457","GO:0005509","Pastreoides46062","brown",NA,NA,NA,NA,NA,NA,NA,NA
"458","GO:0005509","Pastreoides36848","brown",NA,NA,NA,NA,NA,NA,NA,NA
"459","GO:0005509","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"460","GO:0005515","Pastreoides00089","brown",NA,NA,NA,NA,NA,NA,NA,NA
"461","GO:0005515","Pastreoides00166","brown",NA,NA,NA,NA,NA,NA,NA,NA
"462","GO:0005515","Pastreoides00166","brown",NA,NA,NA,NA,NA,NA,NA,NA
"463","GO:0005515","Pastreoides00414","brown",NA,NA,NA,NA,NA,NA,NA,NA
"464","GO:0005515","Pastreoides01041","brown",NA,NA,NA,NA,NA,NA,NA,NA
"465","GO:0005515","Pastreoides01041","brown",NA,NA,NA,NA,NA,NA,NA,NA
"466","GO:0005515","Pastreoides02166","brown",NA,NA,NA,NA,NA,NA,NA,NA
"467","GO:0005515","Pastreoides02455","brown",NA,NA,NA,NA,NA,NA,NA,NA
"468","GO:0005515","Pastreoides03020","brown",NA,NA,NA,NA,NA,NA,NA,NA
"469","GO:0005515","Pastreoides03047","brown",NA,NA,NA,NA,NA,NA,NA,NA
"470","GO:0005515","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"471","GO:0005515","Pastreoides03239","brown",NA,NA,NA,NA,NA,NA,NA,NA
"472","GO:0005515","Pastreoides03295","brown",NA,NA,NA,NA,NA,NA,NA,NA
"473","GO:0005515","Pastreoides03357","brown",NA,NA,NA,NA,NA,NA,NA,NA
"474","GO:0005515","Pastreoides17040","brown",NA,NA,NA,NA,NA,NA,NA,NA
"475","GO:0005515","Pastreoides03819","brown",NA,NA,NA,NA,NA,NA,NA,NA
"476","GO:0005515","Pastreoides17076","brown",NA,NA,NA,NA,NA,NA,NA,NA
"477","GO:0005515","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"478","GO:0005515","Pastreoides04543","brown",NA,NA,NA,NA,NA,NA,NA,NA
"479","GO:0005515","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"480","GO:0005515","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"481","GO:0005515","Pastreoides04970","brown",NA,NA,NA,NA,NA,NA,NA,NA
"482","GO:0005515","Pastreoides05184","brown",NA,NA,NA,NA,NA,NA,NA,NA
"483","GO:0005515","Pastreoides05354","brown",NA,NA,NA,NA,NA,NA,NA,NA
"484","GO:0005515","Pastreoides21061","brown",NA,NA,NA,NA,NA,NA,NA,NA
"485","GO:0005515","Pastreoides21353","brown",NA,NA,NA,NA,NA,NA,NA,NA
"486","GO:0005515","Pastreoides06690","brown",NA,NA,NA,NA,NA,NA,NA,NA
"487","GO:0005515","Pastreoides07589","brown",NA,NA,NA,NA,NA,NA,NA,NA
"488","GO:0005515","Pastreoides07589","brown",NA,NA,NA,NA,NA,NA,NA,NA
"489","GO:0005515","Pastreoides08038","brown",NA,NA,NA,NA,NA,NA,NA,NA
"490","GO:0005515","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"491","GO:0005515","Pastreoides08353","brown",NA,NA,NA,NA,NA,NA,NA,NA
"492","GO:0005515","Pastreoides08666","brown",NA,NA,NA,NA,NA,NA,NA,NA
"493","GO:0005515","Pastreoides08666","brown",NA,NA,NA,NA,NA,NA,NA,NA
"494","GO:0005515","Pastreoides09353","brown",NA,NA,NA,NA,NA,NA,NA,NA
"495","GO:0005515","Pastreoides09353","brown",NA,NA,NA,NA,NA,NA,NA,NA
"496","GO:0005515","Pastreoides09651","brown",NA,NA,NA,NA,NA,NA,NA,NA
"497","GO:0005515","Pastreoides09651","brown",NA,NA,NA,NA,NA,NA,NA,NA
"498","GO:0005515","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"499","GO:0005515","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"500","GO:0005515","Pastreoides11015","brown",NA,NA,NA,NA,NA,NA,NA,NA
"501","GO:0005515","Pastreoides12330","brown",NA,NA,NA,NA,NA,NA,NA,NA
"502","GO:0005515","Pastreoides29008","brown",NA,NA,NA,NA,NA,NA,NA,NA
"503","GO:0005515","Pastreoides12664","brown",NA,NA,NA,NA,NA,NA,NA,NA
"504","GO:0005515","Pastreoides13262","brown",NA,NA,NA,NA,NA,NA,NA,NA
"505","GO:0005515","Pastreoides13607","brown",NA,NA,NA,NA,NA,NA,NA,NA
"506","GO:0005515","Pastreoides30275","brown",NA,NA,NA,NA,NA,NA,NA,NA
"507","GO:0005515","Pastreoides13806","brown",NA,NA,NA,NA,NA,NA,NA,NA
"508","GO:0005515","Pastreoides14057","brown",NA,NA,NA,NA,NA,NA,NA,NA
"509","GO:0005515","Pastreoides14363","brown",NA,NA,NA,NA,NA,NA,NA,NA
"510","GO:0005515","Pastreoides30636","brown",NA,NA,NA,NA,NA,NA,NA,NA
"511","GO:0005515","Pastreoides14527","brown",NA,NA,NA,NA,NA,NA,NA,NA
"512","GO:0005515","Pastreoides15206","brown",NA,NA,NA,NA,NA,NA,NA,NA
"513","GO:0005515","Pastreoides15478","brown",NA,NA,NA,NA,NA,NA,NA,NA
"514","GO:0005515","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"515","GO:0005515","Pastreoides16332","brown",NA,NA,NA,NA,NA,NA,NA,NA
"516","GO:0005515","Pastreoides17036","brown",NA,NA,NA,NA,NA,NA,NA,NA
"517","GO:0005515","Pastreoides17040","brown",NA,NA,NA,NA,NA,NA,NA,NA
"518","GO:0005515","Pastreoides17076","brown",NA,NA,NA,NA,NA,NA,NA,NA
"519","GO:0005515","Pastreoides18316","brown",NA,NA,NA,NA,NA,NA,NA,NA
"520","GO:0005515","Pastreoides18624","brown",NA,NA,NA,NA,NA,NA,NA,NA
"521","GO:0005515","Pastreoides18749","brown",NA,NA,NA,NA,NA,NA,NA,NA
"522","GO:0005515","Pastreoides21061","brown",NA,NA,NA,NA,NA,NA,NA,NA
"523","GO:0005515","Pastreoides38542","brown",NA,NA,NA,NA,NA,NA,NA,NA
"524","GO:0005515","Pastreoides39087","brown",NA,NA,NA,NA,NA,NA,NA,NA
"525","GO:0005515","Pastreoides39538","brown",NA,NA,NA,NA,NA,NA,NA,NA
"526","GO:0005515","Pastreoides21374","brown",NA,NA,NA,NA,NA,NA,NA,NA
"527","GO:0005515","Pastreoides22094","brown",NA,NA,NA,NA,NA,NA,NA,NA
"528","GO:0005515","Pastreoides23140","brown",NA,NA,NA,NA,NA,NA,NA,NA
"529","GO:0005515","Pastreoides23140","brown",NA,NA,NA,NA,NA,NA,NA,NA
"530","GO:0005515","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"531","GO:0005515","Pastreoides46362","brown",NA,NA,NA,NA,NA,NA,NA,NA
"532","GO:0005515","Pastreoides25707","brown",NA,NA,NA,NA,NA,NA,NA,NA
"533","GO:0005515","Pastreoides26449","brown",NA,NA,NA,NA,NA,NA,NA,NA
"534","GO:0005515","Pastreoides26633","brown",NA,NA,NA,NA,NA,NA,NA,NA
"535","GO:0005515","Pastreoides26633","brown",NA,NA,NA,NA,NA,NA,NA,NA
"536","GO:0005515","Pastreoides27101","brown",NA,NA,NA,NA,NA,NA,NA,NA
"537","GO:0005515","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"538","GO:0005515","Pastreoides27385","brown",NA,NA,NA,NA,NA,NA,NA,NA
"539","GO:0005515","Pastreoides27385","brown",NA,NA,NA,NA,NA,NA,NA,NA
"540","GO:0005515","Pastreoides27424","brown",NA,NA,NA,NA,NA,NA,NA,NA
"541","GO:0005515","Pastreoides28139","brown",NA,NA,NA,NA,NA,NA,NA,NA
"542","GO:0005515","Pastreoides29486","brown",NA,NA,NA,NA,NA,NA,NA,NA
"543","GO:0005515","Pastreoides29623","brown",NA,NA,NA,NA,NA,NA,NA,NA
"544","GO:0005515","Pastreoides29624","brown",NA,NA,NA,NA,NA,NA,NA,NA
"545","GO:0005515","Pastreoides29772","brown",NA,NA,NA,NA,NA,NA,NA,NA
"546","GO:0005515","Pastreoides46364","brown",NA,NA,NA,NA,NA,NA,NA,NA
"547","GO:0005515","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"548","GO:0005515","Pastreoides30636","brown",NA,NA,NA,NA,NA,NA,NA,NA
"549","GO:0005515","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"550","GO:0005515","Pastreoides31689","brown",NA,NA,NA,NA,NA,NA,NA,NA
"551","GO:0005515","Pastreoides31703","brown",NA,NA,NA,NA,NA,NA,NA,NA
"552","GO:0005515","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"553","GO:0005515","Pastreoides32156","brown",NA,NA,NA,NA,NA,NA,NA,NA
"554","GO:0005515","Pastreoides32967","brown",NA,NA,NA,NA,NA,NA,NA,NA
"555","GO:0005515","Pastreoides32967","brown",NA,NA,NA,NA,NA,NA,NA,NA
"556","GO:0005515","Pastreoides33482","brown",NA,NA,NA,NA,NA,NA,NA,NA
"557","GO:0005515","Pastreoides34983","brown",NA,NA,NA,NA,NA,NA,NA,NA
"558","GO:0005515","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"559","GO:0005515","Pastreoides39669","brown",NA,NA,NA,NA,NA,NA,NA,NA
"560","GO:0005515","Pastreoides36405","brown",NA,NA,NA,NA,NA,NA,NA,NA
"561","GO:0005515","Pastreoides56760","brown",NA,NA,NA,NA,NA,NA,NA,NA
"562","GO:0005515","Pastreoides48958","brown",NA,NA,NA,NA,NA,NA,NA,NA
"563","GO:0005515","Pastreoides38349","brown",NA,NA,NA,NA,NA,NA,NA,NA
"564","GO:0005515","Pastreoides56760","brown",NA,NA,NA,NA,NA,NA,NA,NA
"565","GO:0005515","Pastreoides39538","brown",NA,NA,NA,NA,NA,NA,NA,NA
"566","GO:0005515","Pastreoides42462","brown",NA,NA,NA,NA,NA,NA,NA,NA
"567","GO:0005515","Pastreoides43146","brown",NA,NA,NA,NA,NA,NA,NA,NA
"568","GO:0005515","Pastreoides48403","brown",NA,NA,NA,NA,NA,NA,NA,NA
"569","GO:0005515","Pastreoides47605","brown",NA,NA,NA,NA,NA,NA,NA,NA
"570","GO:0005515","Pastreoides50902","brown",NA,NA,NA,NA,NA,NA,NA,NA
"571","GO:0005515","Pastreoides48679","brown",NA,NA,NA,NA,NA,NA,NA,NA
"572","GO:0005516","Pastreoides00414","brown",NA,NA,NA,NA,NA,NA,NA,NA
"573","GO:0005516","Pastreoides00802","brown",NA,NA,NA,NA,NA,NA,NA,NA
"574","GO:0005518","Pastreoides07540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"575","GO:0005524","Pastreoides00238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"576","GO:0005524","Pastreoides00238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"577","GO:0005524","Pastreoides02209","brown",NA,NA,NA,NA,NA,NA,NA,NA
"578","GO:0005524","Pastreoides02209","brown",NA,NA,NA,NA,NA,NA,NA,NA
"579","GO:0005524","Pastreoides03951","brown",NA,NA,NA,NA,NA,NA,NA,NA
"580","GO:0005524","Pastreoides04543","brown",NA,NA,NA,NA,NA,NA,NA,NA
"581","GO:0005524","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"582","GO:0005524","Pastreoides05354","brown",NA,NA,NA,NA,NA,NA,NA,NA
"583","GO:0005524","Pastreoides05354","brown",NA,NA,NA,NA,NA,NA,NA,NA
"584","GO:0005524","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"585","GO:0005524","Pastreoides06690","brown",NA,NA,NA,NA,NA,NA,NA,NA
"586","GO:0005524","Pastreoides11683","brown",NA,NA,NA,NA,NA,NA,NA,NA
"587","GO:0005524","Pastreoides11683","brown",NA,NA,NA,NA,NA,NA,NA,NA
"588","GO:0005524","Pastreoides27424","brown",NA,NA,NA,NA,NA,NA,NA,NA
"589","GO:0005524","Pastreoides13753","brown",NA,NA,NA,NA,NA,NA,NA,NA
