"","GO_ID","gene","adj.pval.Origin","adj.pval.Treatment","adj.pval.LifeStage","adj.pval.Origin_x_Treatment","adj.pval.Origin_x_LifeStage","adj.pval.Treatment_x_LifeStage","adj.pval.Origin_x_Treatment_x_LifeStage","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"281","GO:0015078","Pastreoides64575",0.172541526833495,2.20010309012961e-77,4.18680978447993e-127,9.61154220805253e-07,3.1572748185055e-13,1.09064366066555e-54,0.00167288549245576,0.0308750513301145,0.99968252441339,1,3,"proton transmembrane transporter activity","MF","transporter activity","F"
"282","GO:0015083","Pastreoides27461",4.7689897023292e-11,0.164431344866198,6.63054917182863e-07,0.282747568536256,0.929921245683885,0.669596279376854,0.0371640061211124,0.0104420943154612,1,1,1,"aluminum ion transmembrane transporter activity","MF","transporter activity","F"
"283","GO:0015629","Pastreoides09298",0.987799490818095,0.559431934575804,0.952468122915206,0.811532506559973,0.810408092726873,0.782489083705882,0.0155819392887026,NA,NA,NA,NA,NA,NA,NA,NA
"284","GO:0015986","Pastreoides64575",0.172541526833495,2.20010309012961e-77,4.18680978447993e-127,9.61154220805253e-07,3.1572748185055e-13,1.09064366066555e-54,0.00167288549245576,0.0403170955865004,0.99938902777377,1,4,"ATP synthesis coupled proton transport","BP","transport","P"
"285","GO:0016020","Pastreoides17097",0.394874123764861,0.5300217714141,0.998352541776826,0.792582859094101,0.889717069745484,0.974827955891376,0.0448242532735762,NA,NA,NA,NA,NA,NA,NA,NA
"286","GO:0016020","Pastreoides09298",0.987799490818095,0.559431934575804,0.952468122915206,0.811532506559973,0.810408092726873,0.782489083705882,0.0155819392887026,NA,NA,NA,NA,NA,NA,NA,NA
"287","GO:0016020","Pastreoides28896",0.605266424197971,6.22969243067557e-59,0,0,1.73540030737406e-43,8.47236373833817e-28,0.00015601147037834,NA,NA,NA,NA,NA,NA,NA,NA
"288","GO:0016020","Pastreoides48451",9.23321156070181e-06,0.075289685455921,2.86574616916937e-08,0.00567963951566816,0.560914077566134,0.189315080179288,0.0130076509296423,NA,NA,NA,NA,NA,NA,NA,NA
"289","GO:0016020","Pastreoides22987",0.959014276590144,0.846225762842613,0.607521075271167,0.76676282925998,0.396255309996589,0.788190515622181,0.013739973160217,NA,NA,NA,NA,NA,NA,NA,NA
"290","GO:0016020","Pastreoides24209",0.919300942499938,0.624083334648388,0.897660025358473,0.984671892518785,0.672159074397845,0.732286849806559,0.0329502281074277,NA,NA,NA,NA,NA,NA,NA,NA
